posting_id,job_title,company_name,city,category,salary_min,salary_max,posted_date,raw_skills,source_url,scraped_at
68,👥 We’re Hiring: Talent Acquisition Specialist 🔴 Priority: High​ 🎯 Talent Area: Talent Acquisition / Recruitment​ 🚀 Focus: Building a,Nokhba,Lahore,Data Science,,,,"Relationship Building, Employer Branding, Candidate Assessment, Candidate Sourcing, Applicant Tracking Systems, Recruitment, Recruitment Processes, Networking, Talent Acquisition, Interpersonal Skills, Time Management, Communication, talent attraction, Multi-position management, Data-driven recruitment",https://www.rozee.pk/nokhba-%f0%9f%91-we%a5%e2%80%99re-hiring-talent-acquisition-specialist-%f0%9f%94-priority-high%b4%e2%80%8b-%f0%9f%8e-talent-area-talent-acquisition-recruitment%af%e2%80%8b-%f0%9f%9a-focus-building-a-st-jobs-1873733,2026-09-25 12:51:19.347947
69,Data Entry Operator - Supply Chain,enterprises,Lahore,Data Science,,,,"ERP Systems, Typing, Logistics, Supply Chain Knowledge, Problem-Solving, Inventory Management, MS Office, MS Excel, Organizational Skills, Communication, Data Entry, Record reconciliation",https://www.rozee.pk/data-entry-operator-supply-chain-lahore-jobs-1876788,2026-09-25 12:51:19.347947
70,Product Merchandiser,Arksons Private Limited,All Cities,Data Science,,,,"Data Analysis, Product Management, Textile, Account Management, Product Development, Assortment Planning, Textile Merchandising, Manufacturing, ERP Tools, MS Excel, E-Commerce, Organizational Skills, Communication, Lifecycle Management, Attention to Detail, Leather, Sales, Analytical skills, Leather goods merchandising, Product Merchandiser",https://www.rozee.pk/product-merchandiser-jobs-1877406,2026-09-25 12:51:19.347947
71,Data Entry Trainee / Freshers,KGT Global,Karachi,Data Science,,,,"Typing Speed, Written English Communication, MS Word, MS Excel, Google Sheets, Time Management, Attention to Detail, Task Management, Data Entry, Basic understanding of Upwork marketplace and",https://www.rozee.pk/data-entry-trainee-freshers-karachi-jobs-1880830,2026-09-25 12:51:19.347947
72,Software Engineer,Cybernet,Karachi,Data Science,,,,"MySQL, Codeigniter, Bootstrap, CSS-3, information-security, HTML5, PHP, Laravel, compliance, time-and-attendance, environment-health-and-safety-hsse, ecology-environment, policies-and-practices, model-view-controller-mvc, web-applications, computer-science, state-local-municipal, eye-face-and-head, data-security, distributed-computing",https://www.rozee.pk/software-engineer-karachi-jobs-1879808,2026-09-25 12:51:19.347947
73,Assistant IT Executive,Mirage Electronics (pvt.) Ltd.,Lahore,Data Science,,,,"Troubleshooting, IT-SUPPORT, maintenance-repair-and-operations-mro, time-and-attendance, environment-health-and-safety-hsse, ecology-environment, computer-science, cabinet-construction-materials-hardware, information-technology, networking-telecommunications, colleges-universities, data-security, free-ad-supported-streaming-tv-fast, system-administration",https://www.rozee.pk/assistant-it-executive-lahore-jobs-1878473,2026-09-25 12:51:19.347947
74,Sales Executive (Metal Fabrication),SOLARIS Engineering Pvt Ltd,Faisalabad,Data Science,,,,"Presentation Skills, Negotiation Skills, Data Analytics, Communication Skills, Client Relationship Management, Customer Data Management, Customer Needs Analysis, MS Office Proficiency, Lead Generation, Interpersonal Skills, Sales Forecasting, Time Management, Technical Product Knowledge, Industry Knowledge - Metal Fabrication",https://www.rozee.pk/solaris-engineering-pvt-ltd-sales-executive-metal-fabrication-jobs-1872426,2026-09-25 12:51:19.347947
75,Associate QA Engineer,9D Technologies,Rawalpindi,Data Science,,,,"IOS, Firebase, Analytics, Mobile-Apps, testing-and-analysis, planning-and-design, sensors-test-measurement, computer-science, quality-assurance, artificial-intelligence, humanoid-robot, trade-shows-events, planning-and-forecasting, electrical-engineering-and-planning, data-analytics, aws-sdks, mobile-gaming, smartphone-and-tablet-games, google-firebase, software-development-kit",https://www.rozee.pk/associate-qa-engineer-rawalpindi-jobs-1880222,2026-09-25 12:51:19.347947
76,Cyber Security Instructor,M&N Business,Multan,Data Science,,,,"LINUX, penetration-testing, information-security, Kali-Linux, Cyber-security, testing-and-analysis, training-certification, education-training, insurance-consulting-and-technology, computer-science, job-descriptions, information-technology, networking-telecommunications, cyber-intelligence, information-and-communication-technology-ict, doors-windows, data-security, microsoft-windows-server, window-server, computer-hacking",https://www.rozee.pk/cyber-security-instructor-multan-jobs-1878121,2026-09-25 12:51:19.347947
77,Assistant Product Manager - Retail Products,Faysal Bank Limited,Karachi,Data Science,,,,"Data Analysis, Computer Literacy, Product Lifecycle Management, Customer Insights, Cross Functional Collaboration, Market Research, MS Office, Time Management, Language Proficiency in English and Urdu, Coordination Skills, Teamwork, Good Communication Skills, Analytical skills",https://www.rozee.pk/faysal-bank-ltd-assistant-product-manager-retail-products-jobs-1872269,2026-09-25 12:51:19.347947
78,Surveyor,Munck Civil Engineering,Faisalabad,Data Science,,,,"Strong Problem-solving Skills, Fluency in Urdu, Fluency In English, Ability To Work Under Pressure, Diploma or degree in Surveying, Civil Engineering, or related field, 5-10 years of relevant experience as a surveyor, Proficiency with survey instruments such as total station, auto level, laser level, fluency in English communication skills is preferred.",https://www.rozee.pk/munck-civil-engineering-surveyor-jobs-1877070,2026-09-25 12:51:19.347947
79,Data Entry Operator,Hack Tech Pro,Lahore,Data Science,,,,"Typing, Data Management, Internet Proficiency, MS Office, Basic Computer Skills, Organizational Skills, Attention to Detail, Microsoft Excel",https://www.rozee.pk/data-entry-operator-lahore-jobs-1876784,2026-09-25 12:51:19.347947
80,Odoo Specialist,Logic Finder,All Cities,Data Science,,,,"Troubleshooting, Odoo, CRM, database-migration-and-conversion, data-migration, testing-and-analysis, training-certification, education-training, time-and-attendance, hours-of-work, training-and-development, computer-science, particulate-matter, candidate-relationship-management, customer-relationship-management-crm, information-technology, enterprise-resource-planning-erp, food-enterprise-resource-planning-erp, medical-devices-enterprise-resource-planning-erp, stakeholder-management",https://www.rozee.pk/odoo-specialist-jobs-1879445,2026-09-25 12:51:19.347947
81,IT Faculty Member (CS Instructor) - North Karachi,Aptech Learning,Karachi,Data Science,,,,"machine-learning, Cyber-security, training-certification, time-and-attendance, environment-health-and-safety-hsse, ecology-environment, training-and-development, particulate-matter, information-technology, artificial-intelligence, cyber-intelligence, object-oriented-programming-oop, employee-engagement, developer-tools, data-science, oscillators-timers-frequency-control",https://www.rozee.pk/it-faculty-member-cs-instructor-north-karachi-karachi-jobs-1880052,2026-09-25 12:51:19.347947
82,Amazon PPC Intern,Adsinitiatorz,Multan,Data Science,,,,"Data Analysis, Campaign Management, Communication Skills, E-Commerce Knowledge, Helium 10, Digital Marketing, Excel, DataDive, Amazon Advertising Console, Google Sheets, Keyword Research, Attention to Detail, Analytical skills",https://www.rozee.pk/adsinitiatorz-amazon-ppc-intern-multan-jobs-1873553,2026-09-25 12:51:19.347947
83,Data Implementation Specialist,Joblogic,Lahore,Data Science,,,,"Agile, Data Implementation, Root Cause Analysis, Client Management, Agile Development, Data Migration, Power BI, Data Mapping, SQL, Problem-Solving, Technical Documentation, MS Excel, Python, Onboarding, Customer Onboarding, Communication, Field Service Management, JIRA, SaaS, Azure DB",https://www.rozee.pk/data-implementation-specialist-lahore-jobs-1881310,2026-09-25 12:51:19.347947
86,SOFTWARE ENGINEER,Al Burhan Enterprises,Islamabad,Data Science,,,,"Troubleshooting, Gmail, Python, Java, training-and-development, planning-and-design, visual-art-design, product-development-and-design, sensors-test-measurement, computer-science, software-development, cascading-style-sheets-css, errors-omissions-e-o",https://www.rozee.pk/software-engineer-islamabad-jobs-1881672,2026-09-25 12:51:19.347947
87,Creative Account Manager,Superhuman,Islamabad,Data Science,,,,"Time-management, Conflict-resolution, time-and-attendance, planning-and-design, visual-art-design, product-development-and-design, computer-science, objectives-and-key-results, customer-satisfaction, ad-copy, marketing-strategy",https://www.rozee.pk/creative-account-manager-islamabad-jobs-1880201,2026-09-25 12:51:19.347947
88,Account Officer,Hasnaat Brothers Construction Co. (Pvt) Limited,Islamabad,Data Science,,,,"PETTY CASH, Financial Record Keeping, Document Filing, Deadline Management, Vendor Reconciliation, Data Accuracy, Payment Vouchers, ERP Data Entry, MS Office, Bookkeeping, Accounting, MS Excel, Organization, Document Tracking, ERP, Bank Reconciliation, Vendor Bills, Attention to Detail, Confidentiality, Imprest Expenses",https://www.rozee.pk/account-officer-islamabad-jobs-1881974,2026-09-25 12:51:19.347947
89,Product Manager / Senior Product Manager – Liability Products,Faysal Bank Limited,Karachi,Data Science,,,,"Language Proficiency, Stakeholder Management, Regulatory Compliance, Product Lifecycle Management, Cross-functional Collaboration, Data-driven Decision Making, Strong Computer Literacy, Effective Interpersonal Skills, Good Analytical Skills, MS Office, Time Management, Market Research and Analysis, Coordination Skills, Strong Business Presentation Skills, Teamwork, Good Communication Skills, Liability Product Knowledge",https://www.rozee.pk/faysal-bank-ltd-product-manager-senior-product-manager-%e2%80%93-liability-products-jobs-1872275,2026-09-25 12:51:19.347947
90,HR officer,Omni Academy Consulting & Technologies,Karachi,Data Science,,,,"web-development, CRM, Oracle, training-certification, education-training, training-and-development, insurance-consulting-and-technology, candidate-relationship-management, customer-relationship-management-crm, artificial-intelligence, enterprise-resource-planning-erp, food-enterprise-resource-planning-erp, medical-devices-enterprise-resource-planning-erp, planning-and-forecasting, electrical-engineering-and-planning, recruiting-career-management, oracle-fusion, labor-relations, business-consulting-services, data-science",https://www.rozee.pk/hr-officer-karachi-jobs-1882175,2026-09-25 12:51:19.347947
91,Distribution Officer,Standpharm Pakistan,Lahore,Data Science,,,,"Inventory Control, Communication Skills, Report Generation, Logistics Coordination, Supply Chain Management, MS Office, MS Excel, Coordination, Data Entry",https://www.rozee.pk/standpharm-pakistan-distribution-officer-jobs-1876612,2026-09-25 12:51:19.347947
92,Data Entry Officer – FMCG,Simcoe IT,Lahore,Data Science,,,,"Typing Speed, Time-Management Skills, MS Excel, Organizational Skills, Attention to Detail, Data Entry, Microsoft Office, ERP systems (preferred), Inventory management (preferred), Business software (preferred)",https://www.rozee.pk/data-entry-officer-%e2%80%93-fmcg-lahore-jobs-1879056,2026-09-25 12:51:19.347947
93,Data Entry Specialist – Affiliate Coupon Industry,TGT Nexus Pvt Ltd,Karachi,Data Science,,,,"Communication Skills, Team Collaboration, Digital Marketing, MS Excel, Internet Research, Affiliate Marketing, Google Sheets, Attention to Detail, Data Entry, Coupon management, deals and offers management",https://www.rozee.pk/data-entry-specialist-%e2%80%93-affiliate-coupon-industry-karachi-jobs-1875984,2026-09-25 12:51:19.347947
94,Data Entry Operator,Biocare Enterprises,Islamabad,Data Science,,,,"MS Office Applications, Ability To Work Independently And As Part Of A Team, Strong organizational and time management skills, Familiarity with data management software, Proficient typing skills with high accuracy and, Basic understanding of office procedures and data",https://www.rozee.pk/data-entry-operator-islamabad-jobs-1875981,2026-09-25 12:51:19.347947
95,"Protection Officer (5 positions 1 each based in Kohat, Haripur, Buner, Upper Dir, Chitral)",Windows,Kohat,Data Science,,,,"ingo, testing-and-analysis, education-training, time-and-attendance, environment-health-and-safety-hsse, training-and-development, reporting-and-disclosure, adaptive-project-management-and-reporting, planning-and-design, clubs-organizations, state-local-municipal, planning-and-forecasting, electrical-engineering-and-planning, data-validation, internet-relay-chat-irc, power-and-cooling, project-tracking, case-management, inventory-management-software-ims, collateralized-loan-obligation-clo",https://www.rozee.pk/protection-officer-5-positions-1-each-based-in-kohat-haripur-buner-upper-dir-chitral-kohat-jobs-1882270,2026-09-25 12:51:19.347947
